"","1996-04-01","1996-05-01","1996-06-01","1996-07-01","1996-08-01","1996-09-01","1996-10-01","1996-11-01","1996-12-01","1997-01-01","1997-02-01","1997-03-01","1997-04-01","1997-05-01","1997-06-01","1997-07-01","1997-08-01","1997-09-01","1997-10-01","1997-11-01","1997-12-01","1998-01-01","1998-02-01","1998-03-01","1998-04-01","1998-05-01","1998-06-01","1998-07-01","1998-08-01","1998-09-01","1998-10-01","1998-11-01","1998-12-01","1999-01-01","1999-02-01","1999-03-01","1999-04-01","1999-05-01","1999-06-01","1999-07-01","1999-08-01","1999-09-01","1999-10-01","1999-11-01","1999-12-01","2000-01-01","2000-02-01","2000-03-01","2000-04-01","2000-05-01","2000-06-01","2000-07-01","2000-08-01","2000-09-01","2000-10-01","2000-11-01","2000-12-01","2001-01-01","2001-02-01","2001-03-01","2001-04-01","2001-05-01","2001-06-01","2001-07-01","2001-08-01","2001-09-01","2001-10-01","2001-11-01","2001-12-01","2002-01-01","2002-02-01","2002-03-01","2002-04-01","2002-05-01","2002-06-01","2002-07-01","2002-08-01","2002-09-01","2002-10-01","2002-11-01","2002-12-01","2003-01-01","2003-02-01","2003-03-01","2003-04-01","2003-05-01","2003-06-01","2003-07-01","2003-08-01","2003-09-01","2003-10-01","2003-11-01","2003-12-01","2004-01-01","2004-02-01","2004-03-01","2004-04-01","2004-05-01","2004-06-01","2004-07-01","2004-08-01","2004-09-01","2004-10-01","2004-11-01","2004-12-01","2005-01-01","2005-02-01","2005-03-01","2005-04-01","2005-05-01","2005-06-01","2005-07-01","2005-08-01","2005-09-01","2005-10-01","2005-11-01","2005-12-01","2006-01-01","2006-02-01","2006-03-01","2006-04-01","2006-05-01","2006-06-01","2006-07-01","2006-08-01","2006-09-01","2006-10-01","2006-11-01","2006-12-01","2007-01-01","2007-02-01","2007-03-01","2007-04-01","2007-05-01","2007-06-01","2007-07-01","2007-08-01","2007-09-01","2007-10-01","2007-11-01","2007-12-01","2008-01-01","2008-02-01","2008-03-01","2008-04-01","2008-05-01","2008-06-01","2008-07-01","2008-08-01","2008-09-01","2008-10-01","2008-11-01","2008-12-01","2009-01-01","2009-02-01","2009-03-01","2009-04-01","2009-05-01","2009-06-01","2009-07-01","2009-08-01","2009-09-01","2009-10-01","2009-11-01","2009-12-01","2010-01-01","2010-02-01","2010-03-01","2010-04-01","2010-05-01","2010-06-01","2010-07-01","2010-08-01","2010-09-01","2010-10-01","2010-11-01","2010-12-01","2011-01-01","2011-02-01","2011-03-01","2011-04-01","2011-05-01","2011-06-01","2011-07-01","2011-08-01","2011-09-01","2011-10-01","2011-11-01","2011-12-01","2012-01-01","2012-02-01","2012-03-01","2012-04-01","2012-05-01","2012-06-01","2012-07-01","2012-08-01","2012-09-01","2012-10-01","2012-11-01","2012-12-01","2013-01-01","2013-02-01","2013-03-01","2013-04-01","2013-05-01","2013-06-01","2013-07-01","2013-08-01","2013-09-01","2013-10-01","2013-11-01","2013-12-01","2014-01-01","2014-02-01","2014-03-01","2014-04-01","2014-05-01","2014-06-01","2014-07-01","2014-08-01","2014-09-01","2014-10-01","2014-11-01","2014-12-01","2015-01-01","2015-02-01","2015-03-01","2015-04-01"
"Haight-Ashbury",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327100,329100,330900,333800,337100,340700,343900,347000,348700,349600,351500,355800,361200,365400,367400,368300,370800,376400,381500,386100,393800,404200,414400,426600,436800,442400,441200,440400,443700,453400,465000,480200,496000,509400,518000,525800,536400,548400,561500,578100,601700,624600,638400,641900,646600,656300,662600,662000,662200,668200,671300,666900,652300,636700,635700,647100,649000,640600,645000,662400,672300,664200,669000,697900,725500,745100,776800,802100,812500,817300,816500,811700,821800,843500,852800,843600,846800,854600,844700,833000,841600,865000,890400,905000,905800,899300,895600,900400,897600,886600,875400,868900,868300,871700,868900,869000,877900,890400,894800,892600,893800,902800,908200,907300,903500,894800,888600,890100,888600,886600,890000,885300,870800,860700,857300,852700,845600,839100,834900,830000,827000,830700,840800,855500,870100,881000,890900,908300,922800,929400,937200,957800,980700,992500,995400,998400,995600,986900,981800,978400,974200,974200,966000,939400,909500,886600,865600,846600,837300,835000,831100,824400,822600,824300,828400,833400,835800,834500,830600,828300,828500,829800,832300,834200,830300,824300,822400,820500,817000,813500,813800,817000,823300,826300,825400,824300,828600,834400,838000,841700,849300,861900,875200,886900,896900,910400,925800,941800,955000,966400,976300,986700,999500,1011200,1022200,1037400,1063200,1086800,1102700,1116700,1132500,1143700,1156200,1175300,1195900,1210700,1227900,1248700,1257000,1255200,1254900,1255400,1259600,1268000,1275100,1282200,1289800,1305700,1326300
"Mission Terrace",211700,211800,212000,213200,214900,216400,218100,220300,221800,222900,224100,225200,226000,227600,229900,232500,235200,238700,243000,247300,251300,255100,258700,261800,263900,264200,264100,265000,267300,270100,272700,275600,278200,279500,280300,281500,283500,287800,293500,299600,306000,311700,317900,325300,333700,344200,356700,368200,378200,388200,396400,400700,401700,401200,400300,399600,399100,397500,398000,399500,398900,395200,393200,392900,393600,395900,399000,400200,402500,408500,414900,419200,425400,436700,450700,463900,474900,483800,489800,495300,500000,503100,501700,501200,502800,503900,501200,500100,502500,506300,511700,518800,525200,530500,535900,543400,553600,561700,568200,576300,583900,590500,598600,608700,619400,631900,645700,658200,665700,673100,681400,688700,695900,705000,710900,711600,711100,711700,713500,715500,718200,722300,725300,725000,723900,723400,724900,728000,731000,733500,737100,741000,744300,745200,747000,749900,750900,749700,746800,739800,730700,721000,710900,700700,691400,683600,674700,663900,654000,642400,629700,621400,616100,610700,605900,600100,591300,581200,573900,572000,572700,571600,571200,575500,582700,588900,592600,594500,595900,599000,601300,598900,592400,587900,586000,582500,577100,571600,564800,558600,556300,556100,554200,552600,553100,554200,554300,555200,558200,562600,566600,569600,574600,579500,583300,588000,596200,608800,623500,633200,636400,638800,644700,651500,656800,664500,677200,691200,703300,712100,720100,727600,733300,737400,740400,746000,758400,774200,785700,791400,796700,803800,809200,815300,824700,835800,852800,875700,894600
"Ingleside",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214200,220100,225600,230000,232500,234100,235400,235400,233900,232300,233200,235900,236700,236400,237600,240300,243300,247100,249600,252700,257900,264800,270100,273300,276000,281300,288300,295000,300600,305700,310200,316400,323800,329600,335200,344500,356200,363400,364800,363900,366000,367400,366900,366300,365900,362300,359500,362700,368900,376000,383400,389000,393000,399900,410700,422400,434200,449900,468000,482800,496600,507800,515100,520900,523600,521400,516000,508400,503000,499000,494700,492300,494500,501700,512400,524300,534700,545300,558000,572600,589300,605300,612900,610900,606800,608500,617600,629600,642600,657700,671800,682100,684900,685600,689700,695500,702700,693600,662200,634100,623000,615100,609700,613200,619600,628000,637200,641600,637800,643500,659100,670200,673800,681100,690400,697300,703600,703000,695900,691100,691200,690000,689900,683100,669800,656400,643600,626500,612000,603700,598500,592500,579900,565300,556900,557600,558800,557200,551400,542900,531800,519300,509700,505200,505400,505900,505900,507200,510400,513100,515700,518900,520700,522200,523900,525000,525000,526400,528500,530400,529100,523600,515800,509800,506100,502400,498900,497200,496300,493600,490900,488500,485700,483600,486400,490100,490400,493600,502000,511600,522700,539900,556800,571100,583300,595600,602500,604000,608100,615900,621400,626600,635900,643900,647000,646400,648100,651100,655400,666700,686800,705400,716900,723100,726200,726200,727100,730500,735600,743400,756400,773100,787500
"Silver Terrace",172500,172700,174300,176500,178300,179800,180700,181700,182500,183700,185300,186800,187900,188800,189400,189700,189400,189500,190700,192700,194300,196500,199300,202200,204500,207200,209900,211800,212800,213500,214400,216700,220700,224600,227500,230300,233900,239200,245500,251300,256700,263500,272000,280800,289100,296700,303300,309800,316600,321700,324800,327800,330500,332100,332700,332900,332200,330600,330100,331600,331700,329200,330100,337400,347200,353700,356600,358700,362100,366900,370900,372900,377100,385300,393700,399300,404600,410900,417300,421000,422900,425900,429600,432500,434900,437200,438700,439700,441600,445600,451600,459600,468800,477900,486500,497600,509200,517500,520200,520400,519900,521800,528200,537400,546500,556600,569300,579100,583200,586300,592500,600900,610000,617600,622500,625400,628300,629400,628100,628600,634900,642300,646300,647300,650200,652900,651000,645000,640200,639300,640300,641100,643800,648100,650600,651300,649100,645300,637400,623400,609200,601600,596100,586100,572300,558900,548100,538900,531600,525300,522600,525000,522300,509300,495300,487000,482200,479600,478900,478800,475700,470000,467300,468800,472400,476300,480100,481400,478200,473900,471900,470400,469100,469700,469900,469000,469000,468900,465100,460900,459600,457500,453000,448800,444200,438300,432500,429000,428400,428400,428600,429900,433400,439600,445500,450100,457700,468900,481800,495100,504900,512500,520900,528800,539700,556900,575500,589900,598800,603800,606800,606700,607000,609900,611800,610600,610400,608500,605900,604900,606600,608400,611300,615900,622600,632400,647300,667900,686000
"Cow Hollow",423800,427200,426800,431200,443800,455900,463300,468800,476300,483700,493100,501900,509400,517600,530300,542400,549600,553400,559800,566900,572800,581400,591800,603200,614200,626900,635900,647100,656700,662400,665900,675300,683900,687500,690000,694800,708000,727300,753200,777700,798200,818200,841800,863400,887100,915000,937800,959800,982800,1003900,1018300,1036800,1059200,1079400,1094200,1095400,1083800,1081600,1107900,1140700,1161600,1168300,1176300,1181300,1191300,1207100,1221500,1237600,1275300,1313900,1323500,1303100,1285600,1290000,1294900,1270000,1243700,1245300,1261100,1279100,1284400,1265300,1240500,1234600,1224600,1200200,1176600,1179600,1194000,1194700,1187700,1186800,1188200,1207600,1237600,1266300,1285400,1298100,1313500,1330400,1330400,1332400,1341400,1350400,1356900,1360200,1364300,1374200,1395000,1418000,1427400,1429400,1432100,1413500,1388500,1372500,1364300,1356800,1349100,1334900,1327000,1327800,1327400,1324300,1335300,1358900,1374700,1375500,1381200,1393500,1403400,1416500,1436200,1456400,1481800,1507900,1516500,1515600,1515800,1512100,1504900,1503800,1510400,1512200,1500400,1484000,1466900,1448300,1429400,1418600,1419700,1435900,1440400,1416100,1381000,1351300,1322600,1295400,1280800,1276000,1272900,1271100,1272500,1273200,1269100,1270200,1278600,1288900,1291700,1293200,1299700,1309100,1314900,1310800,1293700,1268400,1252700,1246000,1232200,1219700,1223100,1224500,1211200,1194800,1188500,1192600,1204200,1215700,1226600,1237600,1248400,1251400,1265900,1302000,1336100,1351900,1366200,1382600,1400200,1422500,1442800,1460000,1474500,1480200,1481200,1489500,1511600,1542700,1575100,1593400,1603200,1614000,1631800,1644900,1662800,1682700,1697800,1714900,1729400,1728100,1721900,1720500,1727000,1740500,1753300,1773000,1811700,1869300,1924400
"Glen Park",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319500,323600,322300,319300,318900,321400,324500,328700,332600,337300,342600,348600,353900,356700,356700,358300,359900,357400,354100,354600,356900,358400,360700,365000,371000,375500,378300,384200,400500,421900,440700,453900,469800,488500,511600,535300,555100,568700,581000,589400,592400,596200,601900,607300,610800,610400,601700,588600,582100,582400,582300,579100,576000,571900,566700,560800,556000,552900,557800,572100,580700,581000,584200,596400,611000,626100,639100,650300,656700,661800,664600,663800,662800,665800,670200,670300,667100,666700,669900,674500,682600,696300,709200,720700,732800,747300,759900,771700,780000,785900,794100,808200,825800,840900,853400,866500,881200,892200,895900,894300,896200,904700,915900,922800,923000,917300,910300,902700,896700,892500,891100,893900,895000,890400,881500,874100,868800,863200,856500,853800,860700,877900,897200,910400,921700,933700,943600,945300,936200,924000,915000,907000,897400,884100,873700,868000,863800,856600,849300,849500,859200,869300,873500,876300,873800,865500,856100,853100,848900,842100,835300,831100,830400,834700,839600,842700,842400,837900,833300,833400,835900,837000,836700,836700,836900,837700,842400,846000,843200,838400,835200,829600,823600,820300,819000,815000,809400,807700,812000,816700,822700,830000,835700,838600,844100,858600,880200,902000,922000,941500,956200,968000,984600,1008600,1037100,1062500,1088600,1113700,1132500,1143200,1154800,1166700,1180300,1196500,1210500,1213600,1228700,1259900,1279500,1272200,1270200,1278600,1290000,1299800,1311000,1323700,1350800,1394100,1433300
"Telegraph Hill",336100,339800,342900,346000,355200,359700,359900,363600,370200,376400,380000,384400,393900,402900,407200,410500,412100,411500,408000,408200,412800,417000,422800,431400,434300,436100,442400,448100,451900,458500,467600,476700,479500,476300,473600,475000,475600,475000,478400,484400,487100,494900,508600,519200,531100,542900,550200,560600,573500,581000,592300,604700,610500,611900,614500,614600,616700,620900,626700,638000,651600,659400,661300,657200,646600,633500,619100,607100,599100,594800,593400,594300,595800,596100,602000,620700,643000,658100,667400,682800,697800,702700,697900,694300,695300,709500,715700,707500,701300,706100,716300,721400,722200,737400,763700,773900,773900,773600,776600,786600,806000,823100,837000,855600,875800,886300,884400,880300,872800,864700,857600,854100,852600,854400,852400,847500,843100,840300,843000,853700,869200,876500,877100,870000,860900,858100,868400,873300,874900,882200,895500,900300,905100,910700,913900,916300,921100,920600,914100,904900,903900,909300,909400,904700,903100,904200,902200,893100,877900,863100,852700,843700,821300,789500,768400,759900,752900,748700,749600,759200,769400,772200,770600,777800,791900,806400,812100,814200,812800,808300,806700,811000,813600,816400,812100,801400,791700,784800,776400,772500,775700,782700,785000,783700,788900,796700,803000,811700,820800,824100,823200,823100,829700,841100,853000,865600,875000,882400,894500,912900,935100,956100,975100,992500,1007800,1025600,1047000,1050700,1048700,1058800,1073200,1079400,1086500,1097400,1111500,1117200,1113600,1113600,1125600,1141900,1155600,1164300,1174100,1184200,1186000,1188300,1213500,1252900,1282800
"Lake",434400,442600,453900,468000,480000,483400,480700,478400,479600,485200,496300,510700,522300,525900,526500,526200,529000,534300,545900,561200,578100,594000,610100,628700,650000,672200,686300,692700,695100,695600,698500,707700,721400,735700,750000,758900,769000,781700,798200,826300,861700,894600,924100,958800,974200,966600,957600,966500,990700,1024400,1062700,1099800,1125000,1150900,1185500,1207900,1216800,1224600,1236100,1250600,1268900,1289600,1303000,1301100,1305000,1318500,1327000,1332100,1350500,1384200,1410000,1416100,1405200,1388800,1374200,1363800,1344100,1318400,1302800,1298800,1287900,1262400,1234100,1211000,1185400,1161500,1159700,1177300,1206100,1232300,1244500,1259300,1301000,1369300,1442800,1493900,1519700,1538300,1548900,1547300,1536600,1528500,1523700,1509400,1493100,1489700,1492900,1503200,1514900,1511900,1494100,1493100,1506000,1521100,1526000,1515600,1497100,1479100,1460000,1440900,1445600,1464700,1471700,1453200,1441500,1432200,1429900,1432700,1435900,1435100,1450100,1476000,1497900,1528100,1571500,1616400,1644200,1665600,1672400,1685200,1719600,1765000,1784200,1786100,1776700,1752500,1728600,1702500,1680400,1674300,1691500,1708800,1680400,1601400,1530800,1490700,1462200,1437600,1416000,1403200,1390100,1377100,1377700,1387600,1395800,1403300,1409900,1415100,1412500,1409300,1410700,1413000,1407100,1397800,1381900,1365000,1355100,1357000,1355100,1343100,1334800,1330100,1323400,1317800,1322900,1333400,1342900,1344800,1349700,1362100,1373000,1370300,1377500,1399600,1416800,1425700,1436800,1444600,1453000,1477000,1511900,1544100,1579400,1617500,1648300,1682900,1724800,1761200,1794900,1826800,1843200,1845000,1854400,1884600,1919700,1963900,2022300,2074900,2122300,2177800,2216400,2223600,2215800,2203800,2197100,2205000,2231100,2277400,2324600
"Lone Mountain",318500,327200,330500,329900,329000,328700,327100,325400,326400,331400,338200,343500,346700,350100,354500,358300,361100,363600,367000,370300,373800,378000,383400,386500,389800,396300,402500,409200,416800,418000,413600,414200,417600,422900,433000,445700,456400,470300,486900,504400,521500,541100,562700,593000,621700,641900,653400,662500,664700,661700,658200,661900,665700,670400,678700,678500,672500,670600,671000,672900,672900,666100,657600,647400,637900,636800,638700,635300,635400,641000,645200,643200,647900,661300,676500,686600,696400,700700,703400,713000,723800,730200,732300,733600,734600,733000,735100,745800,755500,760500,766900,773300,780700,786800,793900,805200,823600,846000,859400,862200,867600,875900,886000,902400,922700,942400,962800,983100,987700,977100,970700,978400,992600,1009800,1019400,1011600,997900,991100,986000,974400,963400,961100,966300,970100,966400,959700,956500,956100,952200,949100,952100,960300,970000,979100,990300,1001700,1008300,1007900,998600,987400,985800,991900,1001500,1006600,1002700,994600,985100,972800,967600,967800,973300,983300,980700,954100,925900,910800,908000,905700,892500,872500,858500,852500,851600,849700,846700,850800,857000,856000,851800,852600,851600,845300,838500,837000,837100,835800,833000,831600,821200,806800,802000,807900,815000,824900,831600,831300,830600,835600,846700,858700,865000,867700,876600,895900,921500,942600,956200,967900,983500,1007200,1036300,1061100,1087200,1120100,1153200,1177900,1203300,1232600,1263800,1285300,1286500,1271800,1264100,1266600,1271400,1270400,1270900,1267900,1264700,1261800,1255900,1243200,1238400,1238300,1236200,1239500,1256300,1289400,1322400
"Oceanview",209900,205400,205100,202700,196300,189400,186200,185200,185300,186000,186200,188900,194800,201400,204900,207100,210000,215000,220700,224900,226400,227700,229000,227400,225500,225800,227200,228800,230700,231200,231600,235300,241200,247500,251500,254500,258200,263700,269300,272500,272800,276300,283200,290800,296800,299400,300000,306100,314500,319600,324700,335800,350200,359700,363400,362900,363100,363600,364500,361600,355300,347900,345600,350500,356400,361100,366800,373400,379700,388500,398400,411100,426700,443900,458800,470900,483900,494100,495500,493900,492300,490300,488900,485200,480600,477600,477600,479100,485700,495800,507700,520100,532100,543800,557400,575400,596800,614500,620000,614400,605900,602400,605100,612500,624400,637200,649100,660100,667400,674800,684900,693600,700100,697900,687300,679900,679500,678100,678700,678800,674100,672200,676100,679200,676000,676200,677600,675100,673100,680200,687300,692100,701900,703900,696300,691600,694600,695400,698900,690700,672700,655600,640600,622100,607300,596600,584600,571000,555200,544900,541800,545500,543500,532700,517900,506000,493200,482400,476600,475100,475000,475500,475800,477400,478400,479600,482800,486100,486800,488800,492300,495600,497300,497800,496700,495400,494200,491500,486000,479900,474000,467100,458800,451800,447500,442900,438000,435700,436000,437000,439500,441100,440000,441400,447800,454400,459800,468400,478800,487900,494700,502200,512800,526700,541700,553200,565800,579500,593700,600800,599800,594600,598300,607900,617100,624100,634000,647700,658900,665200,669700,671800,672200,676400,684800,691800,697000,708000,721400
"North Beach",299100,302400,305100,307400,310600,311900,312200,313800,318300,325500,331000,334200,337200,340100,344500,347300,346700,345300,341900,340300,341600,343800,347100,355600,361100,368700,377700,385800,395600,406900,416000,423000,432000,441100,448300,442900,435000,435300,445300,454100,457000,461000,472000,485900,498200,509100,518900,530100,541100,553500,564000,574800,591500,608100,618100,624700,624900,616400,612700,616300,621000,617800,611800,607300,606300,607600,606600,600200,593700,590800,592700,605500,621000,624100,628000,646300,657200,650500,638300,640600,651800,659300,650700,637100,633800,646500,655900,656200,661500,679900,707500,726300,738200,756800,783300,802300,808000,797800,781000,761900,750000,747600,753200,757300,759400,765100,776500,787000,792700,798200,805300,816100,824000,830100,834900,836900,832900,829100,825300,820700,820500,826700,832800,833600,829600,820200,811200,809700,817000,822800,825100,827300,837600,851500,863200,868300,869500,870200,871600,871300,870900,871300,868300,864400,853400,836400,819800,814400,816300,814300,801500,788200,772100,752700,739400,732400,727400,726700,730500,736100,742400,748100,752100,753200,755700,760900,764000,761100,756700,754400,755400,752400,744600,735000,725400,719500,717500,714600,710500,707900,706500,704400,700400,696000,693500,691400,690800,693600,696800,698700,705200,715300,727000,745000,765200,778300,785500,795600,809300,821600,834100,849000,856800,855600,862000,877700,894800,913700,936600,963400,990500,1007400,1016800,1028700,1045800,1064800,1076400,1074300,1069700,1066000,1063200,1065700,1075000,1088900,1102100,1112400,1122500,1143400,1165600
"Ingleside Heights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232300,231200,234000,235700,233300,232900,234400,232900,228400,225400,225800,228400,231000,234300,238400,244500,256200,271900,282400,286700,288600,293300,299200,300200,297400,297800,304600,313700,318200,319500,323900,330000,337200,349600,357000,359700,368200,378400,380800,381600,386200,387700,387000,384600,383500,384000,389300,397500,402900,401400,397000,397000,400800,405900,411800,422500,436100,445800,452000,459000,469400,476100,477200,474300,468400,461300,457500,454600,448200,440600,438500,441000,445100,450600,459200,471100,485100,496600,506600,521400,537900,548300,554400,557500,554100,552100,556600,566100,580500,596700,612100,624300,633600,643500,656400,667600,678000,686600,689400,682900,671500,662700,655500,645600,634400,637100,646600,654700,656700,662300,667200,667700,668000,677300,689100,698300,712500,710300,688100,671000,674600,680700,687500,683200,671800,667200,663500,649700,633600,620600,609200,596700,579700,565800,558400,563800,565200,547000,522600,507500,495200,486000,480100,476500,473500,470100,467900,469100,472100,475700,481200,486500,488500,489100,490700,491400,492200,492700,488400,478700,469500,463900,458800,453900,451400,451000,449200,446200,443500,439900,436300,435800,438300,440800,443100,445100,448000,453200,460500,468100,474800,480900,488000,494200,499400,505800,516000,526600,535200,543500,560400,581600,598300,608700,612300,611800,617400,629200,639700,650300,661700,673100,684700,689000,685400,680800,678400,677000,677700,678400,679300,685300,693200
"Sunnyside",233100,234200,234300,234600,235500,236600,237700,239900,242700,245600,248200,250200,252300,254800,257500,259800,261400,262700,263700,264600,266500,269200,271300,272400,273600,275200,275900,275400,275700,278700,284100,289300,293000,295100,298600,304700,311500,317200,323100,330000,337600,343800,349900,356800,364900,375000,384100,390200,396300,404000,412900,422000,427800,430700,433300,437100,440200,441600,444900,450800,453400,450300,446900,446800,449800,454000,458200,461700,465200,468900,473600,476300,476700,479900,489200,499000,507900,514000,515300,515200,516500,515600,513400,515200,521700,529200,533500,536100,539100,543900,550900,559200,567900,578400,587600,594800,604900,616600,624700,630800,637000,642700,649500,658200,667000,677900,690600,702500,708800,713200,718600,725600,730700,736300,741200,743100,743100,743900,744400,744100,744300,745100,744400,741700,740400,742300,744400,746100,750700,756700,760600,763100,764400,763800,765600,771500,775900,776700,772900,765000,754900,746200,739000,732600,728600,726500,721600,711300,698400,685900,679900,682300,681400,671900,662700,657100,650800,644200,639200,637200,637600,637500,637700,637200,635900,635700,638800,642000,644700,647300,648600,649100,651200,654000,651900,645400,641700,641200,637500,631100,626500,622400,617500,612000,607700,603400,600700,598800,597700,598200,600800,602300,605000,610400,616200,623300,633700,647300,660800,674400,688100,702100,716200,730200,742800,756500,774500,793600,807900,819900,832200,840500,847400,857500,864900,866000,872200,883200,891000,891400,890800,891300,894600,901900,913400,921000,926600,942300,961400
"Lakeshore",259800,264100,267500,274800,282400,282800,281600,284400,286900,289600,296300,303600,308800,313900,320200,324500,327100,330800,335500,337200,336000,336200,337100,336300,336500,337200,336300,337100,340700,342800,344500,347100,351000,357700,364700,368300,370600,374800,378900,382400,388300,398500,409800,422400,438900,452900,458000,462300,473900,490400,504700,511200,509900,512400,520900,525800,526000,523000,521300,520800,511900,494000,482400,477700,476300,475200,469700,465600,466700,471500,479000,493100,507400,522800,537700,552400,563700,574600,586600,597700,602400,601400,599900,598600,603400,617000,630900,639400,647300,650500,650700,654400,664100,679800,696100,704900,707500,703000,697000,694100,694000,698700,712400,729300,741800,750300,759400,770000,777900,786400,797700,807200,811800,811800,803200,789300,780500,778600,773900,769600,770400,775700,777800,781500,791300,803400,814700,822600,824300,823700,830800,838100,842600,845000,852800,866900,880300,884400,887200,889100,884100,875500,866200,858600,853800,848600,832600,813000,795700,786700,779400,776000,782700,793900,798500,798400,798400,795500,790400,784300,782000,782500,782900,782700,784300,788000,793000,799100,802600,804800,808100,810400,808500,805100,801500,798000,795600,792400,787200,779300,771200,766700,767500,768400,767400,767900,771300,773100,769300,763800,759600,755800,754200,756900,761900,769800,782600,795500,807200,820600,836500,849600,860700,869000,880200,896100,912500,919900,923500,925400,929300,930100,929000,930400,940800,956000,971300,982200,994800,1010500,1021400,1026300,1033400,1049100,1063200,1073700,1087400,1109800,1128300
"Parnassus - Ashbury",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,442900,448800,450100,459900,472200,482800,492200,500400,510500,521800,531800,541600,550700,559300,570100,580200,588700,598300,608700,616000,621800,627000,632000,641200,651200,654800,653900,661500,674200,688900,706800,732600,755500,776000,798300,826000,856900,888700,907300,918900,940400,972000,997800,1017100,1038000,1052500,1055000,1054300,1058200,1072300,1086100,1082500,1068400,1057000,1047500,1042200,1043900,1045700,1050600,1056500,1059800,1054200,1051500,1060600,1077700,1084700,1085800,1089900,1093100,1086500,1085400,1091500,1091300,1079100,1075400,1078700,1082100,1090200,1102800,1106100,1110100,1130400,1151200,1163100,1178100,1203300,1223700,1237700,1248500,1259700,1267700,1272500,1277500,1287000,1288600,1290000,1297100,1302300,1290600,1268800,1245200,1241300,1250800,1262600,1272800,1281300,1284000,1282400,1275300,1266800,1276500,1299700,1317500,1311700,1297600,1285300,1273100,1252100,1238700,1235900,1237600,1246700,1261800,1275400,1277700,1263400,1244400,1241700,1246600,1252800,1261500,1279100,1294100,1298600,1296100,1298900,1305000,1322300,1354000,1370700,1362700,1355700,1348800,1322700,1300400,1290100,1274500,1252200,1243000,1238900,1223600,1204200,1190200,1182700,1185800,1198000,1207200,1205200,1196300,1191400,1191400,1187800,1175800,1163700,1156900,1154700,1153200,1147300,1135000,1123900,1120100,1116300,1112400,1114700,1127700,1154200,1196500,1241500,1276500,1300800,1321200,1343200,1370600,1396000,1416800,1443200,1482900,1519300,1541200,1551700,1557400,1564500,1576400,1582700,1591800,1616400,1644100,1660300,1676500,1691000,1705600,1712400,1715100,1730400,1751600,1766400,1786900,1809300,1839100,1870800,1886100,1884300,1882100,1874700,1866100,1867200,1885100,1934100,1989500
"Yerba Buena",242900,240800,235700,231500,231200,233000,235200,235700,239000,245100,251800,260700,269900,273900,276600,283000,287300,286000,285600,289800,294900,297000,301000,306600,309700,311800,316400,318300,320200,323600,327100,330900,337200,341000,341800,338900,335400,335600,342300,353700,364300,374700,388300,403200,415100,430000,445700,458700,473100,492200,506200,507200,503200,504700,512700,517800,519000,515600,515100,524400,538300,544000,544400,547100,553000,558200,555400,544700,532200,526700,522200,508000,490400,487500,491800,496800,504400,507300,503400,501500,500600,498600,499100,505100,512600,515100,516900,523800,532300,538200,540600,543500,551100,560100,569900,581300,589600,592000,593400,598400,602700,605000,608500,615800,625300,634500,640800,646200,652600,660800,669300,675300,678600,684400,694700,704500,707600,707200,707800,708900,712400,715600,710600,698000,687500,685000,685400,684000,685600,692100,695500,695000,696800,703100,714400,727400,735800,739300,742900,745200,743400,738800,733000,728700,726400,724100,721900,719200,714600,709000,704700,699500,690500,679400,671500,662700,647800,630600,615800,603500,594800,590000,589400,594200,602000,607300,609200,609700,609000,610000,608100,601300,595200,592500,589700,588400,592300,598100,600400,602800,612000,621200,625700,631800,642200,648500,647800,648500,655900,663400,668900,674400,680200,688300,700500,716000,730700,743400,755000,766100,771600,773100,775600,778400,778600,781000,789700,798800,805500,814800,826700,836900,843000,855600,875700,898300,916200,926300,935900,951000,961100,962300,960400,950000,936500,931000,936200,947500,957900
